# Reviewed whole Windows-only modules and library definitions, including RMG and Victor.
# Individual game-interface exclusions live in win_only.tsv; both lists are checked together.
file	function	signature	reason
src/rmg.cpp	rmgKeyTentObject::rmgKeyTentObject	void (TRmgObjectPropertiesRef *, type_random_map_generator *, int) __attribute__((thiscall))	Complete-only RMG generated-object hierarchy: no corresponding generator types, procedures or compiland exist in the full DC CodeView corpus. Gameplay payload readers in DC do not supply source identities for these factories/writers. Current class/method and source-file names are provisional retail roles. Factory 0x534fd0 allocates 0x24 bytes and initializes the canonical base, generator +0x1c, value +0x20 and vptr 0x640ae4 at 0x534fe6..0x535022. Retained writable override 0x5338e0 independently reads those members; no separate constructor address is asserted.
src/rmg.cpp	rmgKeyTentObject::isWritable	unsigned char () __attribute__((thiscall))	Complete-only RMG generated-object hierarchy: no corresponding generator types, procedures or compiland exist in the full DC CodeView corpus. Gameplay payload readers in DC do not supply source identities for these factories/writers. Current class/method and source-file names are provisional retail roles. Retail 0x5338e0: Key-tent vtable 0x640ae4 slot 2 selects this nullary override. It attempts guard placement through 0x54b8c0 at 1.5 times stored value, then snapshots generator/value/position before removeObject 0x54bc50. Failure creates replacement treasure through 0x546190 and inserts it through generator slot 1.
src/rmg.cpp	rmgQuestArtifactObject::~rmgQuestArtifactObject	void () __attribute__((thiscall))	Complete-only RMG generated-object hierarchy: no corresponding generator types, procedures or compiland exist in the full DC CodeView corpus. Gameplay payload readers in DC do not supply source identities for these factories/writers. Current class/method and source-file names are provisional retail roles. Retail 0x5339f0: Quest-artifact deleting wrapper 0x5339c0 delegates to this explicit destructor. It conditionally deletes owned seer-hut pointer +0x20 through virtual slot 0 at 0x533a27, then restores base vptr 0x640a74 and decrements property refcount. This owned-pointee deletion requires the written destructor.
src/rmg.cpp	rmgQuestArtifactObject::isWritable	unsigned char () __attribute__((thiscall))	Complete-only RMG generated-object hierarchy: no corresponding generator types, procedures or compiland exist in the full DC CodeView corpus. Gameplay payload readers in DC do not supply source identities for these factories/writers. Current class/method and source-file names are provisional retail roles. Retail 0x533a50: Quest-artifact vtable 0x640af4 slot 2 selects this nullary override. It calls placeQuestArtifact 0x54b490, clears owned seer-hut pointer +0x20 on success, and on failure virtually deletes the hut before clearing that pointer and returning false.
src/rmg.cpp	rmgSeerHutObject::write	void (TAbstractFile *, int) __attribute__((thiscall))	Complete-only RMG generated-object hierarchy: no corresponding generator types, procedures or compiland exist in the full DC CodeView corpus. Gameplay payload readers in DC do not supply source identities for these factories/writers. Current class/method and source-file names are provisional retail roles. Retail 0x533a90: Seer-hut vtable 0x640b04 slot 3 selects this retained writer, ret 8. It expands the object header, writes the versioned artifact quest, then chooses exactly one reward in experience/creature/resource precedence, finishing with a reserved word. The three quest factories initialize the corresponding fields.
src/rmg.cpp	rmgHeroObject::rmgHeroObject	void (TRmgObjectPropertiesRef *, type_random_map_generator *, const int &, int, int) __attribute__((thiscall))	Complete-only RMG generated-object hierarchy: no corresponding generator types, procedures or compiland exist in the full DC CodeView corpus. Gameplay payload readers in DC do not supply source identities for these factories/writers. Current class/method and source-file names are provisional retail roles. Factory 0x5348d0 initializes the 0x2c-byte object with generator +0x1c, object id +0x20, hero index +0x24 and experience +0x28, installing vptr 0x640b14. Retained reservation release 0x533c70 and writer 0x533c80 consume those fields. This canonical ordinary constructor has no separate retained address.
src/rmg.cpp	rmgHeroObject::unknownOperation	void () __attribute__((thiscall))	Complete-only RMG generated-object hierarchy: no corresponding generator types, procedures or compiland exist in the full DC CodeView corpus. Gameplay payload readers in DC do not supply source identities for these factories/writers. Current class/method and source-file names are provisional retail roles. Retail 0x533c70: Hero-object vtable 0x640b14 slot 1 selects this retained nullary reservation-release operation. It reads hero index +0x24 and generator +0x1c, then clears generator disabledHeroes[index] at +0xf88; factory 0x5348d0 supplies both fields.
src/rmg.cpp	rmgHeroObject::write	void (TAbstractFile *, int) __attribute__((thiscall))	Complete-only RMG generated-object hierarchy: no corresponding generator types, procedures or compiland exist in the full DC CodeView corpus. Gameplay payload readers in DC do not supply source identities for these factories/writers. Current class/method and source-file names are provisional retail roles. Retail 0x533c80: Hero-object vtable 0x640b14 slot 3 selects this retained writer, ret 8. After the canonical header it emits an unowned prison hero, selected hero index and versioned experience, followed by absent-customization fields. Versions 1/2 gate object id, biography/sex/spells and optional experience/primary skills.
src/rmg.cpp	rmgSpellScrollObject::write	void (TAbstractFile *, int) __attribute__((thiscall))	Complete-only RMG generated-object hierarchy: no corresponding generator types, procedures or compiland exist in the full DC CodeView corpus. Gameplay payload readers in DC do not supply source identities for these factories/writers. Current class/method and source-file names are provisional retail roles. Retail 0x533ff0: Spell-scroll vtable 0x640b44 slot 3 selects this retained writer, ret 8. It expands the object header, then emits zero message flag, selected spell from +0x1c, a reserved word and reserved byte. Factory 0x534ed0 establishes the selected-spell payload.
src/rmg.cpp	type_black_box_spells_def::generate	type_object *(TRmgObjectPropertiesRef *, type_random_map_generator *, TRmgZone *) __attribute__((thiscall))	Complete-only RMG generated-object hierarchy: no corresponding generator types, procedures or compiland exist in the full DC CodeView corpus. Gameplay payload readers in DC do not supply source identities for these factories/writers. Current class/method and source-file names are provisional retail roles. Retail 0x534520: Spell-reward definition vtable 0x640ba0 slot 0 selects this factory, ret 12. It allocates a 0x54-byte Pandora object with vptr 0x640ad4 and spell vector +0x44, scans 70 spell rows of stride 0x88 for each descending level, excludes flag 0x2000 and appends school-mask matches.
src/rmg.cpp	type_map_dwelling_def::getValue	int (TRmgZone *, type_random_map_generator *) __attribute__((thiscall))	Complete-only RMG generated-object hierarchy: no corresponding generator types, procedures or compiland exist in the full DC CodeView corpus. Gameplay payload readers in DC do not supply source identities for these factories/writers. Current class/method and source-file names are provisional retail roles. Retail 0x5347f0: Map-dwelling definition vtable 0x640bb8 slot 1 selects this valuation, ret 8. It maps subtype through 0x63d570 into 0x74-byte creature traits, checks creature town against zone +8, and combines growth/AI value with generator active-zone counts +0xf60/+0xf64 using signed division.
src/rmg.cpp	type_prison_def::generate	type_object *(TRmgObjectPropertiesRef *, type_random_map_generator *, TRmgZone *) __attribute__((thiscall))	Complete-only RMG generated-object hierarchy: no corresponding generator types, procedures or compiland exist in the full DC CodeView corpus. Gameplay payload readers in DC do not supply source identities for these factories/writers. Current class/method and source-file names are provisional retail roles. Retail 0x5348d0: Prison definition vtable 0x640bd0 slot 0 selects this factory, ret 12. It calls selectPrisonHero 0x54b100, returns null on -1, otherwise allocates 0x2c bytes, advances generator id +0xf44 and initializes hero object vptr 0x640b14 plus generator/id/hero/experience fields.
src/rmg.cpp	type_quest_creature_def::getValue	int (TRmgZone *, type_random_map_generator *) __attribute__((thiscall))	Complete-only RMG generated-object hierarchy: no corresponding generator types, procedures or compiland exist in the full DC CodeView corpus. Gameplay payload readers in DC do not supply source identities for these factories/writers. Current class/method and source-file names are provisional retail roles. Retail 0x534af0: Creature-quest definition vtable 0x640c00 slot 1 selects this valuation, ret 8. It rejects a mismatched seer prototype +0xf58 or exhausted-artifact byte +0x10b4, expands the canonical creature valuation, then applies signed (2*value-4000)/3 even when that valuation is -1.
src/rmg.cpp	type_quest_creature_def::generate	type_object *(TRmgObjectPropertiesRef *, type_random_map_generator *, TRmgZone *) __attribute__((thiscall))	Complete-only RMG generated-object hierarchy: no corresponding generator types, procedures or compiland exist in the full DC CodeView corpus. Gameplay payload readers in DC do not supply source identities for these factories/writers. Current class/method and source-file names are provisional retail roles. Retail 0x534b90: Creature-quest definition vtable 0x640c00 slot 0 selects this factory, ret 12. It allocates a 0x34-byte seer hut, calls prototype selection 0x546040 with dirt/0x41/0, and allocates its 0x28-byte quest-artifact wrapper. Only afterward are definition creature/count copied into hut +0x2c/+0x30.
src/rmg.cpp	type_quest_experience_def::generate	type_object *(TRmgObjectPropertiesRef *, type_random_map_generator *, TRmgZone *) __attribute__((thiscall))	Complete-only RMG generated-object hierarchy: no corresponding generator types, procedures or compiland exist in the full DC CodeView corpus. Gameplay payload readers in DC do not supply source identities for these factories/writers. Current class/method and source-file names are provisional retail roles. Retail 0x534cc0: Experience-quest definition vtable 0x640c0c slot 0 selects this factory, ret 12. It constructs the shared 0x34-byte hut and 0x28-byte artifact wrapper around prototype selection 0x546040, then writes definition experience +0x14 into hut +0x20.
src/rmg.cpp	type_quest_gold_def::generate	type_object *(TRmgObjectPropertiesRef *, type_random_map_generator *, TRmgZone *) __attribute__((thiscall))	Complete-only RMG generated-object hierarchy: no corresponding generator types, procedures or compiland exist in the full DC CodeView corpus. Gameplay payload readers in DC do not supply source identities for these factories/writers. Current class/method and source-file names are provisional retail roles. Retail 0x534db0: Gold-quest definition vtable 0x640c18 slot 0 selects this factory, ret 12. It constructs the same hut/wrapper pair around 0x546040, then sets hut resource type +0x24 to 6 and amount +0x28 from definition +0x14. It returns the artifact wrapper, whose destructor owns the pending hut.
src/rmg.cpp	type_spell_scroll_def::generate	type_object *(TRmgObjectPropertiesRef *, type_random_map_generator *, TRmgZone *) __attribute__((thiscall))	Complete-only RMG generated-object hierarchy: no corresponding generator types, procedures or compiland exist in the full DC CodeView corpus. Gameplay payload readers in DC do not supply source identities for these factories/writers. Current class/method and source-file names are provisional retail roles. Retail 0x534ed0: Spell-scroll definition vtable 0x640c24 slot 0 selects this factory, ret 12. Two scans of 70 spell rows exclude flag 0x2000, require a nonzero school mask and matching level, then rand chooses an eligible spell. The 0x20-byte object receives vptr 0x640b44 and spell +0x1c.
src/rmg.cpp	type_key_tent_def::generate	type_object *(TRmgObjectPropertiesRef *, type_random_map_generator *, TRmgZone *) __attribute__((thiscall))	Complete-only RMG generated-object hierarchy: no corresponding generator types, procedures or compiland exist in the full DC CodeView corpus. Gameplay payload readers in DC do not supply source identities for these factories/writers. Current class/method and source-file names are provisional retail roles. Retail 0x534fd0: Key-tent definition vtable 0x640c30 slot 0 selects this factory, ret 12. It allocates 0x24 bytes, expands the canonical object base, stores generator at +0x1c and definition value +0xc at object +0x20, then installs vptr 0x640ae4.
include/rmg.h	rmgTownObject::rmgTownObject	void (TRmgObjectPropertiesRef *, int, int, unsigned char) __attribute__((thiscall))	Complete-only RMG generated-object hierarchy: no corresponding generator types, procedures or compiland exist in the full DC CodeView corpus. Gameplay payload readers in DC do not supply source identities for these factories/writers. Current class/method and source-file names are provisional retail roles. Primary-town placement 0x545250 allocates 0x28 bytes at 0x54542f and retains canonical base constructor 0x5330e0 at 0x545452. Its constructor expansion stores owner/option/id and installs town vptr 0x640a94; writer 0x5332f0 independently uses those fields. This class constructor stays in its header; no separate retained address is asserted.
src/rmg.cpp	TRmgTreasureGroup::reset	void () __attribute__((thiscall))	Complete-only RMG generation: the full DC CodeView corpus has no corresponding RMG types, procedures or compiland. Current class/member and source-file spellings describe provisional retail roles. Retail 0x535040: Retained nullary group reset clears object/outline vectors, walks owned-map cells through clear 0x530f10, clears guard/ready flags and sets surface terrain to dirt/frame zero. The expanded group constructor calls this body at 0x5473d2 after constructing map and vectors.
src/rmg.cpp	TRmgTreasureGroup::addGuard	unsigned char (type_object *) __attribute__((thiscall))	Complete-only RMG generation: the full DC CodeView corpus has no corresponding RMG types, procedures or compiland. Current class/member and source-file spellings describe provisional retail roles. Retail 0x535110: Retained guard insertion takes type_object*, ret 4 with AL result. It traces the outline through 0x535ee0, retains map-position construction 0x5355c0 and fit test 0x5355e0, selects a candidate using rand, inserts the guard and stamps it through 0x531ea0, then updates bounds 0x535df0 and retraces the outline. Assembly calls it at 0x546843.
src/rmg.cpp	TRmgTreasureGroup::canFitObject	unsigned char (TRmgObjectPropertiesRef *, TRmgMapPosition) __attribute__((thiscall))	Complete-only RMG generation: the full DC CodeView corpus has no corresponding RMG types, procedures or compiland. Current class/member and source-file spellings describe provisional retail roles. Retail 0x5355e0: Retained fit predicate takes properties and a twelve-byte position, ret 16. It checks approach-dependent neighbouring entrances, retains map placement-blocking calls at 0x535700/0x53573b, and requires an available neighbouring cell for guarded objects. tryAddObject and addGuard share this group member.
src/rmg.cpp	TRmgTreasureGroup::tryAddObject	unsigned char (type_object *) __attribute__((thiscall))	Complete-only RMG generation: the full DC CodeView corpus has no corresponding RMG types, procedures or compiland. Current class/member and source-file spellings describe provisional retail roles. Retail 0x535970: Retained group insertion takes type_object*, ret 4. It collects candidate positions next to existing entrances, retains fit checks 0x5355e0 and position insertions 0x4347a0, chooses with rand, appends the object through 0x54d120 and stamps its surface footprint through 0x531ea0. Treasure filling calls it at 0x546680.
src/rmg.cpp	TRmgTreasureGroup::updateBounds	void () __attribute__((thiscall))	Complete-only RMG generation: the full DC CodeView corpus has no corresponding RMG types, procedures or compiland. Current class/member and source-file spellings describe provisional retail roles. Retail 0x535df0: Retained nullary bounds update initializes four extrema to +/-32000, scans 0x30-byte group cells and encloses cells blocked by passability, rock, entrance or gate flags with exclusive upper bounds. Calls 0x5466c6/0x5355a4 independently establish the group owner.
src/rmg.cpp	TRmgTreasureGroup::traceOutline	void () __attribute__((thiscall))	Complete-only RMG generation: the full DC CodeView corpus has no corresponding RMG types, procedures or compiland. Current class/member and source-file spellings describe provisional retail roles. Retail 0x535ee0: Retained nullary outline walk first checks the cached point vector +0x38, finds the first nontraversable group cell, then walks cardinal directions around its perimeter with point insertion 0x54d330 at 0x535fb2. Guard/assembly callers share this ordinary member.
src/rmg.cpp	TRmgGeneratorBase::TRmgGeneratorBase	void (int, int, int, TProgressSink *, int, int) __attribute__((thiscall))	Complete-only RMG generation: the full DC CodeView corpus has no corresponding RMG types, procedures or compiland. Current class/member and source-file spellings describe provisional retail roles. Retail 0x536070: Retained six-argument generator-base constructor, ret 24, constructs owned map at +0xc through 0x530fb0, object table at +0x24 and 232 sixteen-byte property-pointer vectors at +0x34 through EH iterator 0x617c3a. It installs vptr 0x640c3c, sets progress/version, seeds RNG through time/srand and calls loadObjectPrototypes 0x536200.
src/rmg.cpp	TRmgMapInterface::~TRmgMapInterface	void () __attribute__((thiscall))	Complete-only RMG generation: the full DC CodeView corpus has no corresponding RMG types, procedures or compiland. Current class/member and source-file spellings describe provisional retail roles. Retail 0x5361a0: Retained seven-byte abstract map destructor restores vptr 0x6409e8. That seven-slot table contains deleting wrapper 0x5361b0 followed by six pure API slots; owning/view-map cleanup expands this base operation. The source virtual destructor is required by the shared interface.
src/rmg.cpp	TRmgObjectPropertiesRef::TRmgObjectPropertiesRef	void (TObjectType *) __attribute__((thiscall))	Complete-only RMG generation: the full DC CodeView corpus has no corresponding RMG types, procedures or compiland. Current class/member and source-file spellings describe provisional retail roles. Loader 0x536200 allocates a 0xe8-byte property reference and initializes it at 0x5362b3..0x5362dc: outline-vector pointers +0x18/+0x1c/+0x20 zero, supplied prototype at +0, preferred terrain +4=-1, refcount/index/rule zero and cached-priority flag +0xe4 zero. Lazy outline/priority builders independently consume this record. This ordinary constructor has no separately retained address; closure 0x5361e0 constructs vectors of reference pointers, not this record.
src/rmg.cpp	TRmgGeneratorBase::loadObjectPrototypes	void () __attribute__((thiscall))	Complete-only RMG generation: the full DC CodeView corpus has no corresponding RMG types, procedures or compiland. Current class/member and source-file spellings describe provisional retail roles. Retail 0x536200: Retained nullary loader calls TObjectTypeTable::load 0x514d80 for objects.txt, filters/remaps object categories, allocates 0xe8-byte property references and inserts them into the 232 prototype vectors. It sorts creature-bucket prototype pointers, calls readObjectPlacementRules 0x536560 and advances progress through slot 2.
src/rmg.cpp	TRmgGeneratorBase::~TRmgGeneratorBase	void () __attribute__((thiscall))	Complete-only RMG generation: the full DC CodeView corpus has no corresponding RMG types, procedures or compiland. Current class/member and source-file spellings describe provisional retail roles. Retail 0x5363b0: Retained explicit base destructor virtually deletes placed objects, deletes references in all 232 prototype vectors including each reference outline allocation, then releases rule/vector/table members and the owned map. Derived teardown retains the base call at 0x537fda; automatic vector destruction alone cannot replace the pointee-deletion loops.
src/rmg.cpp	TRmgGeneratorBase::readObjectPlacementRules	void () __attribute__((thiscall))	Complete-only RMG generation: the full DC CodeView corpus has no corresponding RMG types, procedures or compiland. Current class/member and source-file spellings describe provisional retail roles. Retail 0x536560: Retained nullary placement-rule loader reads rand_trn.txt through 0x55c0a0 and parses rows from index 3. Its 0x4c-byte rules and two 232x10 vector grids establish object/subtype/terrain grouping; later rows take precedence in the final reverse scan. Retained single rule insertion 0x54c730 and grid EH iterators independently identify this loader.
src/rmg.cpp	TRmgGeneratorBase::scoreObjectPlacement	int (TRmgObjectPropertiesRef *, TRmgMapPosition) __attribute__((thiscall))	Complete-only RMG generation: the full DC CodeView corpus has no corresponding RMG types, procedures or compiland. Current class/member and source-file spellings describe provisional retail roles. Retail 0x536bc0: Retained footprint scorer takes properties and a twelve-byte position, ret 16. It retains bitset tests 0x5067e0/0x5166e0, evaluates terrain and overlaps through cached priority builder 0x532e40, temporarily marks affected objects and clears their five marks before returning. Decoration retains the call at 0x5375ff.
src/rmg.cpp	TRmgGeneratorBase::addObject	void (type_object *, TRmgMapPosition) __attribute__((thiscall))	Complete-only RMG generation: the full DC CodeView corpus has no corresponding RMG types, procedures or compiland. Current class/member and source-file spellings describe provisional retail roles. Retail 0x5371c0: Generator-base vtable 0x640c3c slot 1 selects this retained insertion, ret 16. It calls map registration 0x531ea0 at 0x5371e8 then appends the object pointer into base vector +0xec4. Derived insertion expands this ordinary base operation before its zone updates.
src/rmg.cpp	TRmgGeneratorBase::decorateMapCell	void (TRmgMapPosition, int) __attribute__((thiscall))	Complete-only RMG generation: the full DC CodeView corpus has no corresponding RMG types, procedures or compiland. Current class/member and source-file spellings describe provisional retail roles. Retail 0x5373a0: Retained cell-decoration pass takes a twelve-byte position and progress share, ret 16. It maintains a position worklist through 0x54c3f0/0x54c610, queries map cells through 0x5378e0, scores prototypes through 0x536bc0, chooses a weighted candidate using rand and inserts it through virtual generator slot 1.
src/rmg.cpp	TRmgGeneratorBase::decorateMap	void () __attribute__((thiscall))	Complete-only RMG generation: the full DC CodeView corpus has no corresponding RMG types, procedures or compiland. Current class/member and source-file spellings describe provisional retail roles. Retail 0x537970: Retained nullary map-decoration pass scans all map levels using packed eligibility flags, divides progress across eligible cells and calls decorateMapCell at 0x537a59. Generation calls it at 0x549c91 immediately after coastal marking; the accessed map/progress fields belong to the generator base.
src/rmg.cpp	type_random_map_generator::type_random_map_generator	void (int, int, int, int, int, int, int, int, int, TProgressSink *, int) __attribute__((thiscall))	Complete-only RMG generation: the full DC CodeView corpus has no corresponding RMG types, procedures or compiland. Current class/member and source-file spellings describe provisional retail roles. Retail 0x537b10: Retained eleven-argument generator constructor, ret 44, calls six-argument base constructor 0x536070 at 0x537b52, initializes derived containers/settings, randomizes requested choices, loads templates through 0x537ff0 and initializes hero eligibility from version-dependent trait bytes. Derived vptr 0x640c44 establishes the base/derived relationship.
src/rmg.cpp	type_random_map_generator::~type_random_map_generator	void () __attribute__((thiscall))	Complete-only RMG generation: the full DC CodeView corpus has no corresponding RMG types, procedures or compiland. Current class/member and source-file spellings describe provisional retail roles. Retail 0x537df0: Retained explicit derived destructor deletes zones through 0x532b50, templates through 0x532fe0 and owned treasure definitions, then destroys member vectors/string before calling base destructor 0x5363b0 at 0x537fda. Request-generation cleanup calls this body; the owned-pointee loops remain source operations.
src/rmg.cpp	type_random_map_generator::loadTemplates	void () __attribute__((thiscall))	Complete-only RMG generation: the full DC CodeView corpus has no corresponding RMG types, procedures or compiland. Current class/member and source-file spellings describe provisional retail roles. Retail 0x537ff0: Retained nullary rmg.txt loader calls spreadsheet retrieval 0x55c0a0, normalizes map volume by 1296, constructs templates and reads zones through 0x538480. It resolves connection endpoints via 0x5330a0 and retains two directed connection insertions 0x54c970 before validating player slots and deleting rejected templates through 0x532fe0.
src/rmg.cpp	type_random_map_generator::canPlaceZone	unsigned char (TRmgZone *) __attribute__((thiscall))	Complete-only RMG generation: the full DC CodeView corpus has no corresponding RMG types, procedures or compiland. Current class/member and source-file spellings describe provisional retail roles. Retail 0x53ad60: Retained zone-placement predicate takes a zone pointer, ret 4. It checks underground player-town alignment and same-level spacing from copied zone coordinates, with signed center distance through sqrt/ftol. Boundary/candidate callers 0x53e2ea/0x53af04 identify this generator member.
src/rmg.cpp	type_random_map_generator::appendZonePositions	void (TRmgZone *, TRmgZone *, std::vector<TRmgMapPosition> &) __attribute__((thiscall))	Complete-only RMG generation: the full DC CodeView corpus has no corresponding RMG types, procedures or compiland. Current class/member and source-file spellings describe provisional retail roles. Retail 0x53ae80: Retained candidate generator takes center zone, proposed zone and a position-vector reference, ret 12. It samples positions around the center, converts computed offsets with ftol, retains three calls to canPlaceZone 0x53ad60 and inserts accepted twelve-byte coordinates. Position selection calls it at 0x53bab9/0x53bb23.
include/rmg.h	TRmgTreasureGroup::TRmgTreasureGroup	void (int, int) __attribute__((thiscall))	Complete-only RMG generation: the full DC CodeView corpus has no corresponding RMG types, procedures or compiland. Current class/member and source-file spellings describe provisional retail roles. Zone-treasure scheduling 0x547360 constructs a 0x64-byte group on the stack: owned map 0x530fb0 at 0x547398 with supplied width/height and one level, object/outline vectors at +0x28/+0x38, zero guard/ready bytes +0x48/+0x60, then retained reset 0x535040 at 0x5473d2. The header constructor owns that shared lifetime; no separate retained address is asserted.
src/rmg.cpp	type_random_map_generator::getInitialZoneBounds	void (int &, int &, int &, int &) __attribute__((thiscall)) const	Complete-only RMG zone generation, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x53b1f0: The retained const member writes four output references, ret 16. It encloses unscaled zone centers using each template size as radius, including the origin. initializeZones calls it at 0x53be5c; copied three-coordinate values and the four output stores establish its interface.
src/rmg.cpp	type_random_map_generator::filterZonePositions	void (TRmgZone *, std::vector<TRmgMapPosition> &, int) __attribute__((thiscall))	Complete-only RMG zone generation, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x53b2f0: The retained candidate filter takes zone, twelve-byte-position vector and map size, ret 12. It prefers unused levels, counts connections through 0x532bd0 at 0x53b4b7/0x53b5ae with retained vector-size calls, then minimizes enclosing-square size. Position selection calls it at 0x53bb38.
src/rmg.cpp	type_random_map_generator::positionZone	void (TRmgZone *, int) __attribute__((thiscall))	Complete-only RMG zone generation, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x53b970: The retained selector takes zone/map size, ret 8. It seeds the first zone on an eligible level, samples later zones through appendZonePositions 0x53ae80, filters via 0x53b2f0, and chooses an unsigned candidate index with rand at 0x53bb5f. Initialization retains both placement calls.
src/rmg.cpp	type_random_map_generator::calculateZoneBounds	void () __attribute__((thiscall))	Complete-only RMG zone generation, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x53bbb0: The retained nullary bounds pass scans the owned map by level/row/column and accumulates half-open bounds of cells assigned to each zone. Terrain coordination calls it at 0x53e6c0; receiver map fields and per-zone bounds establish ownership.
src/rmg.cpp	type_random_map_generator::initializeZones	void (TRmgTemplate *) __attribute__((thiscall))	Complete-only RMG zone generation, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x53bcb0: The retained initializer takes a template, ret 4. It clears the zone vector, allocates zones through 0x5329e0, runs two placement passes via 0x53b970, measures initial bounds through 0x53b1f0, normalizes positions and chooses terrain through 0x532ab0. Generation coordinator supplies the template.
src/rmg.cpp	type_random_map_generator::drawIslandBoundary	void (TPoint, TPoint, int, int, int) __attribute__((thiscall))	Complete-only RMG zone generation, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x53cd30: The retained boundary subdivision takes two by-value TPoints plus zone/level/roughness, ret 28. It uses a pending-point vector, vector length 0x5fceb0, rand and point insertion 0x54d330 to subdivide edges. insetIslandZone calls it at 0x53d34e.
src/rmg.cpp	type_random_map_generator::fillIslandInterior	void (TRmgZone *) __attribute__((thiscall))	Complete-only RMG zone generation, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x53cf50: The retained cardinal flood takes a zone pointer, ret 4. It copies the zone seed into a twelve-byte coordinate worklist and marks eligible neighbours with cell bit 28, leaving the initial seed unmarked until reached. insetIslandZone retains the call at 0x53d36b.
src/rmg.cpp	type_random_map_generator::recenterZone	void (TRmgZone *) __attribute__((thiscall))	Complete-only RMG zone generation, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x53d0d0: The retained recentering member takes one zone, ret 4. It scans assigned cells inside that zone bounds, accumulates and divides x/y coordinates, then stores their average while retaining the level. Terrain coordination calls it at 0x53e6e8.
src/rmg.cpp	type_random_map_generator::insetIslandZone	void (TRmgZone *) __attribute__((thiscall))	Complete-only RMG zone generation, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x53d1c0: The retained island inset takes one zone, ret 4. It measures radial vectors through 0x5fceb0, clamps displacement toward the center, redraws polygon edges through 0x53cd30 and fills the interior through 0x53cf50. Terrain coordination calls it at 0x53e70f.
src/rmg.cpp	type_random_map_generator::fillZoneArea	void (TRmgZone *, TRmgBoundaryVertex *) __attribute__((thiscall))	Complete-only RMG zone generation, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x53d380: The retained area fill takes zone and a Voronoi edge-ring pointer, ret 8. It chooses/clips a starting seed using boundary helper 0x53cac0, then uses a twelve-byte-coordinate worklist for scanline fill of cells whose signed zone byte is -1. Boundary coordination calls it at 0x53e65c.
src/rmg.cpp	type_random_map_generator::propagateZoneDistances	void (TRmgZone *) __attribute__((thiscall))	Complete-only RMG zone generation, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x53d8e0: The retained graph-distance propagation takes a zone, ret 4. It reads the short-distance vector through 0x54c3d0, maintains zone/cost worklists and relaxes signed-short table entries as connections are reached. joinExtraZones calls it at 0x53dcd2 and again at 0x53e020.
src/rmg.cpp	type_random_map_generator::joinExtraZones	void (int, TRmgVoronoi *) __attribute__((thiscall))	Complete-only RMG zone generation, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x53dad0: The retained extra-zone join takes original-zone count and diagram pointer, ret 8. It locates sites through 0x5fd6b0, tests clipped boundaries through 0x53cac0, constructs directed connection records and initializes/propagates short zone-distance columns. Boundary coordination calls it after the level fill.
src/rmg.cpp	type_random_map_generator::buildZoneBoundaries	void (TRmgTemplate *, int) __attribute__((thiscall))	Complete-only RMG zone generation, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x53e050: The retained boundary coordinator takes template and level, ret 8. It constructs one diagram through 0x5fd010, inserts existing/radial sites via 0x5fd790, owns a nested temporary slot/zone, builds vertices through 0x5fdb40, traces/fills zones, joins extras and destroys the diagram through 0x5fd330.
src/rmg.cpp	type_random_map_generator::paintZoneTerrain	void () __attribute__((thiscall))	Complete-only RMG zone generation, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x53e6a0: The retained nullary terrain coordinator calculates bounds, recenters/insets zones, then uses separate borrowed-level-map and brush lifetimes. It retains brush ctor 0x5b7250, rectangle painting 0x5b7690 and dtor 0x5b72f0 for underground rock, surface water and individual dry zones.
src/rmg.cpp	subdivideRmgNoiseRegion	void (std::vector<TRmgNoiseRegion> &, TRmgNoiseRegion, TRmgNoiseMidpoints, int) __attribute__((fastcall))	Complete-only RMG zone generation, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x53e9e0: The retained fastcall subdivision receives a work vector in ECX and center value in EDX, plus nine-dword region and four midpoint values, ret 52. It emits nondegenerate quadrants via the 36-byte record insertion 0x54d5c0. Mask generation calls it at 0x53ed91.
