# Reviewed game-source exclusions, keyed by exact DC source identity.
# Compiler-generated and external-library exclusions live in dc_only_generated.tsv.
file	function	line	reason
mainmenu.cpp	VideomodeChoice::~VideomodeChoice	360	Dreamcast video-mode-selection class is absent from the fully accounted Complete mainmenu contribution0x4fb2a0..0x4fbb94 between the two terrain initializer groups. No retained class methods or required non-COMDAT globals occupy that bracket. See src/mainmenu.cpp.
mainmenu.cpp	VideomodeChoice::Test	369	Dreamcast video-mode-selection class is absent from the fully accounted Complete mainmenu contribution0x4fb2a0..0x4fbb94 between the two terrain initializer groups. No retained class methods or required non-COMDAT globals occupy that bracket. See src/mainmenu.cpp.
mainmenu.cpp	VideomodeChoice::WindowHandler	410	Dreamcast video-mode-selection class is absent from the fully accounted Complete mainmenu contribution0x4fb2a0..0x4fbb94 between the two terrain initializer groups. No retained class methods or required non-COMDAT globals occupy that bracket. See src/mainmenu.cpp.
winfile.cpp	File::GetLastError	60	Unused old File/CFindFile interface absent from Complete. The entire winfile contribution0x5ffb20..0x5ffdc2 contains fourteen accounted File bodies; no retail access uses the error/open bookkeeping, and the only FindFirstFileA/FindNextFileA/FindClose consumers are CRT0x618113/0x6181df/0x618297. See src/winfile.cpp and include/winfile.h; this does not exclude the inlined Exists/Init helpers.
winfile.cpp	File::UpdateError	65	Unused old File/CFindFile interface absent from Complete. The entire winfile contribution0x5ffb20..0x5ffdc2 contains fourteen accounted File bodies; no retail access uses the error/open bookkeeping, and the only FindFirstFileA/FindNextFileA/FindClose consumers are CRT0x618113/0x6181df/0x618297. See src/winfile.cpp and include/winfile.h; this does not exclude the inlined Exists/Init helpers.
winfile.cpp	File::Rename	88	Unused old File/CFindFile interface absent from Complete. The entire winfile contribution0x5ffb20..0x5ffdc2 contains fourteen accounted File bodies; no retail access uses the error/open bookkeeping, and the only FindFirstFileA/FindNextFileA/FindClose consumers are CRT0x618113/0x6181df/0x618297. See src/winfile.cpp and include/winfile.h; this does not exclude the inlined Exists/Init helpers.
winfile.cpp	File::SetAttribute	114	Unused old File/CFindFile interface absent from Complete. The entire winfile contribution0x5ffb20..0x5ffdc2 contains fourteen accounted File bodies; no retail access uses the error/open bookkeeping, and the only FindFirstFileA/FindNextFileA/FindClose consumers are CRT0x618113/0x6181df/0x618297. See src/winfile.cpp and include/winfile.h; this does not exclude the inlined Exists/Init helpers.
winfile.cpp	File::GetAttribute	123	Unused old File/CFindFile interface absent from Complete. The entire winfile contribution0x5ffb20..0x5ffdc2 contains fourteen accounted File bodies; no retail access uses the error/open bookkeeping, and the only FindFirstFileA/FindNextFileA/FindClose consumers are CRT0x618113/0x6181df/0x618297. See src/winfile.cpp and include/winfile.h; this does not exclude the inlined Exists/Init helpers.
winfile.cpp	CFindFile::CFindFile	370	Unused old File/CFindFile interface absent from Complete. The entire winfile contribution0x5ffb20..0x5ffdc2 contains fourteen accounted File bodies; no retail access uses the error/open bookkeeping, and the only FindFirstFileA/FindNextFileA/FindClose consumers are CRT0x618113/0x6181df/0x618297. See src/winfile.cpp and include/winfile.h; this does not exclude the inlined Exists/Init helpers.
winfile.cpp	CFindFile::~CFindFile	378	Unused old File/CFindFile interface absent from Complete. The entire winfile contribution0x5ffb20..0x5ffdc2 contains fourteen accounted File bodies; no retail access uses the error/open bookkeeping, and the only FindFirstFileA/FindNextFileA/FindClose consumers are CRT0x618113/0x6181df/0x618297. See src/winfile.cpp and include/winfile.h; this does not exclude the inlined Exists/Init helpers.
winfile.cpp	CFindFile::FindFile	383	Unused old File/CFindFile interface absent from Complete. The entire winfile contribution0x5ffb20..0x5ffdc2 contains fourteen accounted File bodies; no retail access uses the error/open bookkeeping, and the only FindFirstFileA/FindNextFileA/FindClose consumers are CRT0x618113/0x6181df/0x618297. See src/winfile.cpp and include/winfile.h; this does not exclude the inlined Exists/Init helpers.
winfile.cpp	CFindFile::FindNext	397	Unused old File/CFindFile interface absent from Complete. The entire winfile contribution0x5ffb20..0x5ffdc2 contains fourteen accounted File bodies; no retail access uses the error/open bookkeeping, and the only FindFirstFileA/FindNextFileA/FindClose consumers are CRT0x618113/0x6181df/0x618297. See src/winfile.cpp and include/winfile.h; this does not exclude the inlined Exists/Init helpers.
winfile.cpp	CFindFile::Close	405	Unused old File/CFindFile interface absent from Complete. The entire winfile contribution0x5ffb20..0x5ffdc2 contains fourteen accounted File bodies; no retail access uses the error/open bookkeeping, and the only FindFirstFileA/FindNextFileA/FindClose consumers are CRT0x618113/0x6181df/0x618297. See src/winfile.cpp and include/winfile.h; this does not exclude the inlined Exists/Init helpers.
winfile.cpp	CFindFile::GetLength	413	Unused old File/CFindFile interface absent from Complete. The entire winfile contribution0x5ffb20..0x5ffdc2 contains fourteen accounted File bodies; no retail access uses the error/open bookkeeping, and the only FindFirstFileA/FindNextFileA/FindClose consumers are CRT0x618113/0x6181df/0x618297. See src/winfile.cpp and include/winfile.h; this does not exclude the inlined Exists/Init helpers.
winfile.cpp	CFindFile::GetFilename	421	Unused old File/CFindFile interface absent from Complete. The entire winfile contribution0x5ffb20..0x5ffdc2 contains fourteen accounted File bodies; no retail access uses the error/open bookkeeping, and the only FindFirstFileA/FindNextFileA/FindClose consumers are CRT0x618113/0x6181df/0x618297. See src/winfile.cpp and include/winfile.h; this does not exclude the inlined Exists/Init helpers.
winfile.cpp	CFindFile::IsReadOnly	433	Unused old File/CFindFile interface absent from Complete. The entire winfile contribution0x5ffb20..0x5ffdc2 contains fourteen accounted File bodies; no retail access uses the error/open bookkeeping, and the only FindFirstFileA/FindNextFileA/FindClose consumers are CRT0x618113/0x6181df/0x618297. See src/winfile.cpp and include/winfile.h; this does not exclude the inlined Exists/Init helpers.
winfile.cpp	CFindFile::IsSystem	441	Unused old File/CFindFile interface absent from Complete. The entire winfile contribution0x5ffb20..0x5ffdc2 contains fourteen accounted File bodies; no retail access uses the error/open bookkeeping, and the only FindFirstFileA/FindNextFileA/FindClose consumers are CRT0x618113/0x6181df/0x618297. See src/winfile.cpp and include/winfile.h; this does not exclude the inlined Exists/Init helpers.
winfile.cpp	CFindFile::IsNormal	449	Unused old File/CFindFile interface absent from Complete. The entire winfile contribution0x5ffb20..0x5ffdc2 contains fourteen accounted File bodies; no retail access uses the error/open bookkeeping, and the only FindFirstFileA/FindNextFileA/FindClose consumers are CRT0x618113/0x6181df/0x618297. See src/winfile.cpp and include/winfile.h; this does not exclude the inlined Exists/Init helpers.
winfile.cpp	CFindFile::IsDots	457	Unused old File/CFindFile interface absent from Complete. The entire winfile contribution0x5ffb20..0x5ffdc2 contains fourteen accounted File bodies; no retail access uses the error/open bookkeeping, and the only FindFirstFileA/FindNextFileA/FindClose consumers are CRT0x618113/0x6181df/0x618297. See src/winfile.cpp and include/winfile.h; this does not exclude the inlined Exists/Init helpers.
winfile.cpp	CFindFile::IsDirectory	466	Unused old File/CFindFile interface absent from Complete. The entire winfile contribution0x5ffb20..0x5ffdc2 contains fourteen accounted File bodies; no retail access uses the error/open bookkeeping, and the only FindFirstFileA/FindNextFileA/FindClose consumers are CRT0x618113/0x6181df/0x618297. See src/winfile.cpp and include/winfile.h; this does not exclude the inlined Exists/Init helpers.
winfile.cpp	CFindFile::IsHidden	474	Unused old File/CFindFile interface absent from Complete. The entire winfile contribution0x5ffb20..0x5ffdc2 contains fourteen accounted File bodies; no retail access uses the error/open bookkeeping, and the only FindFirstFileA/FindNextFileA/FindClose consumers are CRT0x618113/0x6181df/0x618297. See src/winfile.cpp and include/winfile.h; this does not exclude the inlined Exists/Init helpers.
winfile.cpp	CFindFile::IsArchived	482	Unused old File/CFindFile interface absent from Complete. The entire winfile contribution0x5ffb20..0x5ffdc2 contains fourteen accounted File bodies; no retail access uses the error/open bookkeeping, and the only FindFirstFileA/FindNextFileA/FindClose consumers are CRT0x618113/0x6181df/0x618297. See src/winfile.cpp and include/winfile.h; this does not exclude the inlined Exists/Init helpers.
singleselectionwindow.cpp	numberComp	890	DC 0x13006c implements three-way integer comparison for the old qsort callback family. Complete SortMaps retail0x585050 uses stateful std::sort Boolean predicates; the retained players/victory/loss predicates at0x590e00/0x591cb0/0x592030 directly return signed less-than comparisons, not a negative/zero/positive adapter.
singleselectionwindow.cpp	victoryCompare	901	DC 0x130090 is an int(const void*,const void*) qsort callback passed by SortMaps at DC0x13b890. Complete SortMaps retail0x585151 passes a stateful TSortMapsByVictory predicate by value; its Boolean member operator at0x591cb0 reads the direction byte and two typed row references.
singleselectionwindow.cpp	lossCompare	912	DC 0x1300dc is an int(const void*,const void*) qsort callback passed by SortMaps at DC0x13b8ae. Complete SortMaps retail0x58516c passes a stateful TSortMapsByLoss predicate by value; its Boolean member operator at0x592030 reads the direction byte and two typed row references.
singleselectionwindow.cpp	sizeCompare	923	DC 0x13012c is an int(const void*,const void*) qsort callback passed by SortMaps at DC0x13b872. Complete SortMaps retail0x585136 passes a stateful TSortMapsBySize predicate; its Boolean comparison expands into retail0x591310 and reads the predicate direction at0x59139b.
singleselectionwindow.cpp	numberCompare	934	DC 0x13017c is an int(const void*,const void*) qsort callback passed by SortMaps at DC0x13b824. Complete SortMaps retail0x5850e3 passes a stateful TSortMapsByPlayers predicate; its Boolean member operator at0x590e00 ranks numPlayers*10+maxNumHumanPlayers and reads its direction byte.
singleselectionwindow.cpp	alphaCompare	948	DC 0x130224 is an int(const void*,const void*) qsort callback passed by SortMaps at DC0x13b806. Complete SortMaps retail0x5850c5 passes a two-byte TSortMapsByName predicate; its Boolean member operator at0x5903b0 reads direction and network-name mode, with typed row references.
singleselectionwindow.cpp	EnumMapleDevicesCallback	8847	DC 0x1453ec is the Maple enumeration callback: MAPLEDEVICEINSTANCE input, MapleCreateDevice at source8850 and COM-device queries. This is the Dreamcast VM device-discovery backend, not a Windows file callback; Complete enumerates disk files in GetHeaders and opens high-score files with CRT _open at retail0x4e90a0.
singleselectionwindow.cpp	VMSaveFile	8878	DC 0x14549c writes VM flash data using FSFILEDESC/FSDEVICEDESC, EnumVMs, SetVMIconStatus and VMDeleteFile. Complete saves disk files through game save I/O; its SaveValid retail0x577360 tests the games-directory filename with CRT _open instead of VM capacity/device selection.
singleselectionwindow.cpp	myEnumFiles	9086	DC 0x145cfc is the IFlashDevice/FSFILEDESC enumeration callback used by DC GetHeaders. Complete GetHeaders enumerates Windows directory entries and retains FILETIME per header; it has no flash-file-id/context callback interface.
singleselectionwindow.cpp	TSingleSelectionWindow::SetVMIconStatus	9103	DC 0x145dec reads FSDEVICEDESC through VM device interfaces and updates VM slot icons. The Complete selection window uses disk files and no VM slot selector; its GetHeaders and OnDeleteFile retail0x58dfb0 use Windows filesystem operations.
singleselectionwindow.cpp	TSingleSelectionWindow::FindCurrentVM	9142	DC 0x146090 selects among IFlashDevice pointers and FSDEVICEDESC records, called by GetDeviceDesc and VM save UI. Complete selects a disk filename and directory, with no Maple VM selection state; see GetHeaders and SaveValid retail0x577360.
singleselectionwindow.cpp	TSingleSelectionWindow::GetDeviceDesc	9268	DC 0x146324 obtains FSDEVICEDESC from IFlashDevice, calls EnumVMs, SetVMIconStatus and FindCurrentVM. This is the Dreamcast VM capacity/selection dialogue path; Complete SaveValid retail0x577360 and OnDeleteFile retail0x58dfb0 operate on games-directory files.
singleselectionwindow.cpp	VMLoadFile	9328	DC 0x146564 loads via IFlashFile virtual methods and Buffer after enumerating up to eight IFlashDevice pointers. Complete reads disk saves and high scores directly; highScoreManager::open retail0x4e90a0 uses CRT _open/_read/_close.
singleselectionwindow.cpp	VMDeleteFile	9420	DC 0x146814 deletes through flash-device virtual calls with FSDEVICEDESC. Complete OnDeleteFile retail0x58dfb0 changes to games and calls DeleteFileA; no flash device descriptor or VM enumeration is involved.
singleselectionwindow.cpp	VMSaveHiscore	9465	DC 0x146994 writes high-score data through VM FSFILEDESC/FSDEVICEDESC and flash virtual calls. Complete writeHighScores expands in AddScoreToHighScore retail0x4e91d0, using the DATA-directory score filename and CRT _open with create/truncate/write flags, _write and _close.
singleselectionwindow.cpp	FindFileOnVMS	9542	DC 0x146bfc searches VM devices and holds an IFlashFile pointer; LoadCompleteVMFile is its recorded caller. Complete save loading addresses disk filenames directly and has no cross-VM multipart search.
singleselectionwindow.cpp	LoadCompleteVMFile	9571	DC 0x146c88 assembles a save from VM parts using Buffer, FindFileOnVMS, VMLoadFile and EnumVMs. Complete game save-header loading reads one disk save file; its selection header enumeration retains filesystem FILETIME rather than VM-part metadata.
singleselectionwindow.cpp	GetDateTime	9712	DC 0x14727c searches the VM file-enumeration myContext array by filename, then displays its cached date text; this is not a general clock helper. Complete drawBasicMapInfo retail0x5840f0 converts the selected header FILETIME with FileTimeToLocalFileTime/FileTimeToSystemTime and formats month/day/year/hour/minute.
singleselectionwindow.cpp	EnumVMs	9726	DC 0x147350 releases existing device interfaces and calls MapleEnumerateDevices with EnumMapleDevicesCallback. Complete uses Windows/CRT disk-file enumeration and has no Maple bus or IFlashDevice backend.
singleselectionwindow.cpp	TSingleSelectionWindow::MaxPlayers	4219	DC0x13a2f8 derives the advanced-options player-scroll limit from setup.playerPos; DC WindowHandler source6118/6121 compares it with my_index at this+88, then increments that scroll byte. Complete Update retail0x584550 draws all eight player slots directly and WindowHandler0x587d00 has no advanced-options player-scroll branch. This is the smaller Dreamcast viewport UI helper, not a missing general player-count function.
singleselectionwindow.cpp	TSingleSelectionWindow::SendGameHeaders	6990	DC0x140dbc is the old synchronous init/all-headers/end transfer: CGameHeaderInfoInitMsgEx at6991, two-argument CGameHeaderInfoMsg per row at6997, CGameHeaderInfoEndMsg at7001. Complete OnNewPlayerMsg0x589fa0 starts CNewPlayerUpdateMan::newPlayer0x58a280; CNewPlayerUpdateProc::go/tick/finish0x5789f0/0x578a90/0x5795a0 send the initialization, throttled rows with the added list flag, and confirmation-driven end. The DC two-argument row-message interface is removed; do not invent a synchronous desktop implementation or alias it to those distinct retained methods.
event_record.cpp	type_record_shroud::type_record_shroud	912	Provided by current implicit C++ construction/destruction. DC constructor0x8dc24 only constructs type_event_record and the changes vector; destructor0x8f398 only destroys the vector and base. Complete create0x49bc30 expands construction, and retained destructor0x49bc00 (existing VA_COMPGEN IMPLICIT_DTOR) frees the vector then installs the base vtable. No extra written method is required; preserve the canonical implicit members in include/event_record.h.
event_record.cpp	type_record_shroud::~type_record_shroud	913	Provided by current implicit C++ construction/destruction. DC constructor0x8dc24 only constructs type_event_record and the changes vector; destructor0x8f398 only destroys the vector and base. Complete create0x49bc30 expands construction, and retained destructor0x49bc00 (existing VA_COMPGEN IMPLICIT_DTOR) frees the vector then installs the base vtable. No extra written method is required; preserve the canonical implicit members in include/event_record.h.
event_record.h	type_record_move_hero::~type_record_move_hero	85	Provided by the current implicit C++ destructor of type_record_move_hero, not a missing authored body. DC emission 0x8ed00 has one source row and only calls type_event_record::~type_event_record; the class adds scalar fields and needs no manual cleanup. Complete derived vtables0x63de8c..0x63df64 share deleting wrapper0x49a620, which performs the same base cleanup. Keep the implicit definition in include/event_record.h.
event_record.h	type_record_teleport::~type_record_teleport	108	Provided by the current implicit C++ destructor of type_record_teleport, not a missing authored body. DC emission 0x8ed88 has one source row and only calls type_record_move_hero::~type_record_move_hero; the class adds scalar fields and needs no manual cleanup. Complete derived vtables0x63de8c..0x63df64 share deleting wrapper0x49a620, which performs the same base cleanup. Keep the implicit definition in include/event_record.h.
event_record.h	type_record_claim_mine::~type_record_claim_mine	128	Provided by the current implicit C++ destructor of type_record_claim_mine, not a missing authored body. DC emission 0x8ee10 has one source row and only calls type_event_record::~type_event_record; the class adds scalar fields and needs no manual cleanup. Complete derived vtables0x63de8c..0x63df64 share deleting wrapper0x49a620, which performs the same base cleanup. Keep the implicit definition in include/event_record.h.
event_record.h	type_record_claim_town::~type_record_claim_town	149	Provided by the current implicit C++ destructor of type_record_claim_town, not a missing authored body. DC emission 0x8ee98 has one source row and only calls type_record_claim_mine::~type_record_claim_mine; the class adds scalar fields and needs no manual cleanup. Complete derived vtables0x63de8c..0x63df64 share deleting wrapper0x49a620, which performs the same base cleanup. Keep the implicit definition in include/event_record.h.
event_record.h	type_record_hide_boat::~type_record_hide_boat	169	Provided by the current implicit C++ destructor of type_record_hide_boat, not a missing authored body. DC emission 0x8ef20 has one source row and only calls type_event_record::~type_event_record; the class adds scalar fields and needs no manual cleanup. Complete derived vtables0x63de8c..0x63df64 share deleting wrapper0x49a620, which performs the same base cleanup. Keep the implicit definition in include/event_record.h.
event_record.h	type_record_show_boat::~type_record_show_boat	190	Provided by the current implicit C++ destructor of type_record_show_boat, not a missing authored body. DC emission 0x8efd8 has one source row and only calls type_record_hide_boat::~type_record_hide_boat; the class adds scalar fields and needs no manual cleanup. Complete derived vtables0x63de8c..0x63df64 share deleting wrapper0x49a620, which performs the same base cleanup. Keep the implicit definition in include/event_record.h.
event_record.h	type_record_erase::~type_record_erase	214	Provided by the current implicit C++ destructor of type_record_erase, not a missing authored body. DC emission 0x8f078 has one source row and only calls type_event_record::~type_event_record; the class adds scalar fields and needs no manual cleanup. Complete derived vtables0x63de8c..0x63df64 share deleting wrapper0x49a620, which performs the same base cleanup. Keep the implicit definition in include/event_record.h.
event_record.h	type_record_hide_hero::~type_record_hide_hero	238	Provided by the current implicit C++ destructor of type_record_hide_hero, not a missing authored body. DC emission 0x8f100 has one source row and only calls type_event_record::~type_event_record; the class adds scalar fields and needs no manual cleanup. Complete derived vtables0x63de8c..0x63df64 share deleting wrapper0x49a620, which performs the same base cleanup. Keep the implicit definition in include/event_record.h.
event_record.h	type_record_show_hero::~type_record_show_hero	262	Provided by the current implicit C++ destructor of type_record_show_hero, not a missing authored body. DC emission 0x8f1b8 has one source row and only calls type_record_hide_hero::~type_record_hide_hero; the class adds scalar fields and needs no manual cleanup. Complete derived vtables0x63de8c..0x63df64 share deleting wrapper0x49a620, which performs the same base cleanup. Keep the implicit definition in include/event_record.h.
event_record.h	type_record_player_death::~type_record_player_death	286	Provided by the current implicit C++ destructor of type_record_player_death, not a missing authored body. DC emission 0x8f240 has one source row and only calls type_event_record::~type_event_record; the class adds scalar fields and needs no manual cleanup. Complete derived vtables0x63de8c..0x63df64 share deleting wrapper0x49a620, which performs the same base cleanup. Keep the implicit definition in include/event_record.h.
ai_player.cpp	type_scouting_artifact::~type_scouting_artifact	5059	DC0x381ec has only the class-end source row5059 and its base cleanup call type_artifact_effect::~type_artifact_effect. The canonical type_scouting_artifact declaration in include/ai_player.h has scalar-only state and relies on its implicit virtual destructor. Retail derived artifact vtables0x63b6b8..0x63b778 share deleting wrapper0x433080 (VA_COMPGEN SCALAR_DELETING_DTOR type_combat_artifact); its base cleanup is supplied by the existing type_artifact_effect destructor0x432500. This emitted implicit member is supplied by the class hierarchy, not a missing written destructor.
ai_player.cpp	type_combat_artifact::~type_combat_artifact	5075	DC0x38238 has only the class-end source row5075 and its base cleanup call type_artifact_effect::~type_artifact_effect. The canonical type_combat_artifact declaration in include/ai_player.h has scalar-only state and relies on its implicit virtual destructor. Retail derived artifact vtables0x63b6b8..0x63b778 share deleting wrapper0x433080 (VA_COMPGEN SCALAR_DELETING_DTOR type_combat_artifact); its base cleanup is supplied by the existing type_artifact_effect destructor0x432500. This emitted implicit member is supplied by the class hierarchy, not a missing written destructor.
ai_player.cpp	type_might_artifact::~type_might_artifact	5091	DC0x38284 has only the class-end source row5091 and its base cleanup call type_combat_artifact::~type_combat_artifact. The canonical type_might_artifact declaration in include/ai_player.h has scalar-only state and relies on its implicit virtual destructor. Retail derived artifact vtables0x63b6b8..0x63b778 share deleting wrapper0x433080 (VA_COMPGEN SCALAR_DELETING_DTOR type_combat_artifact); its base cleanup is supplied by the existing type_artifact_effect destructor0x432500. This emitted implicit member is supplied by the class hierarchy, not a missing written destructor.
ai_player.cpp	type_power_artifact::~type_power_artifact	5110	DC0x382d0 has only the class-end source row5110 and its base cleanup call type_combat_artifact::~type_combat_artifact. The canonical type_power_artifact declaration in include/ai_player.h has scalar-only state and relies on its implicit virtual destructor. Retail derived artifact vtables0x63b6b8..0x63b778 share deleting wrapper0x433080 (VA_COMPGEN SCALAR_DELETING_DTOR type_combat_artifact); its base cleanup is supplied by the existing type_artifact_effect destructor0x432500. This emitted implicit member is supplied by the class hierarchy, not a missing written destructor.
ai_player.cpp	type_knowledge_artifact::~type_knowledge_artifact	5128	DC0x3831c has only the class-end source row5128 and its base cleanup call type_combat_artifact::~type_combat_artifact. The canonical type_knowledge_artifact declaration in include/ai_player.h has scalar-only state and relies on its implicit virtual destructor. Retail derived artifact vtables0x63b6b8..0x63b778 share deleting wrapper0x433080 (VA_COMPGEN SCALAR_DELETING_DTOR type_combat_artifact); its base cleanup is supplied by the existing type_artifact_effect destructor0x432500. This emitted implicit member is supplied by the class hierarchy, not a missing written destructor.
ai_player.cpp	type_necromancy_artifact::~type_necromancy_artifact	5146	DC0x38368 has only the class-end source row5146 and its base cleanup call type_combat_artifact::~type_combat_artifact. The canonical type_necromancy_artifact declaration in include/ai_player.h has scalar-only state and relies on its implicit virtual destructor. Retail derived artifact vtables0x63b6b8..0x63b778 share deleting wrapper0x433080 (VA_COMPGEN SCALAR_DELETING_DTOR type_combat_artifact); its base cleanup is supplied by the existing type_artifact_effect destructor0x432500. This emitted implicit member is supplied by the class hierarchy, not a missing written destructor.
ai_player.cpp	type_movement_artifact::~type_movement_artifact	5183	DC0x383b4 has only the class-end source row5183 and its base cleanup call type_combat_artifact::~type_combat_artifact. The canonical type_movement_artifact declaration in include/ai_player.h has scalar-only state and relies on its implicit virtual destructor. Retail derived artifact vtables0x63b6b8..0x63b778 share deleting wrapper0x433080 (VA_COMPGEN SCALAR_DELETING_DTOR type_combat_artifact); its base cleanup is supplied by the existing type_artifact_effect destructor0x432500. This emitted implicit member is supplied by the class hierarchy, not a missing written destructor.
ai_player.cpp	type_spellcaster_artifact::~type_spellcaster_artifact	5199	DC0x38400 has only the class-end source row5199 and its base cleanup call type_combat_artifact::~type_combat_artifact. The canonical type_spellcaster_artifact declaration in include/ai_player.h has scalar-only state and relies on its implicit virtual destructor. Retail derived artifact vtables0x63b6b8..0x63b778 share deleting wrapper0x433080 (VA_COMPGEN SCALAR_DELETING_DTOR type_combat_artifact); its base cleanup is supplied by the existing type_artifact_effect destructor0x432500. This emitted implicit member is supplied by the class hierarchy, not a missing written destructor.
ai_player.cpp	type_morale_artifact::~type_morale_artifact	5220	DC0x3844c has only the class-end source row5220 and its base cleanup call type_combat_artifact::~type_combat_artifact. The canonical type_morale_artifact declaration in include/ai_player.h has scalar-only state and relies on its implicit virtual destructor. Retail derived artifact vtables0x63b6b8..0x63b778 share deleting wrapper0x433080 (VA_COMPGEN SCALAR_DELETING_DTOR type_combat_artifact); its base cleanup is supplied by the existing type_artifact_effect destructor0x432500. This emitted implicit member is supplied by the class hierarchy, not a missing written destructor.
ai_player.cpp	type_luck_artifact::~type_luck_artifact	5244	DC0x38498 has only the class-end source row5244 and its base cleanup call type_combat_artifact::~type_combat_artifact. The canonical type_luck_artifact declaration in include/ai_player.h has scalar-only state and relies on its implicit virtual destructor. Retail derived artifact vtables0x63b6b8..0x63b778 share deleting wrapper0x433080 (VA_COMPGEN SCALAR_DELETING_DTOR type_combat_artifact); its base cleanup is supplied by the existing type_artifact_effect destructor0x432500. This emitted implicit member is supplied by the class hierarchy, not a missing written destructor.
ai_player.cpp	type_duration_artifact::~type_duration_artifact	5268	DC0x384e4 has only the class-end source row5268 and its base cleanup call type_power_artifact::~type_power_artifact. The canonical type_duration_artifact declaration in include/ai_player.h has scalar-only state and relies on its implicit virtual destructor. Retail derived artifact vtables0x63b6b8..0x63b778 share deleting wrapper0x433080 (VA_COMPGEN SCALAR_DELETING_DTOR type_combat_artifact); its base cleanup is supplied by the existing type_artifact_effect destructor0x432500. This emitted implicit member is supplied by the class hierarchy, not a missing written destructor.
ai_player.cpp	type_school_artifact::~type_school_artifact	5287	DC0x38530 has only the class-end source row5287 and its base cleanup call type_power_artifact::~type_power_artifact. The canonical type_school_artifact declaration in include/ai_player.h has scalar-only state and relies on its implicit virtual destructor. Retail derived artifact vtables0x63b6b8..0x63b778 share deleting wrapper0x433080 (VA_COMPGEN SCALAR_DELETING_DTOR type_combat_artifact); its base cleanup is supplied by the existing type_artifact_effect destructor0x432500. This emitted implicit member is supplied by the class hierarchy, not a missing written destructor.
ai_player.cpp	type_antimagic_artifact::~type_antimagic_artifact	5349	DC0x3857c has only the class-end source row5349 and its base cleanup call type_artifact_effect::~type_artifact_effect. The canonical type_antimagic_artifact declaration in include/ai_player.h has scalar-only state and relies on its implicit virtual destructor. Retail derived artifact vtables0x63b6b8..0x63b778 share deleting wrapper0x433080 (VA_COMPGEN SCALAR_DELETING_DTOR type_combat_artifact); its base cleanup is supplied by the existing type_artifact_effect destructor0x432500. This emitted implicit member is supplied by the class hierarchy, not a missing written destructor.
ai_player.cpp	type_antimorale_artifact::~type_antimorale_artifact	5381	DC0x385c8 has only the class-end source row5381 and its base cleanup call type_artifact_effect::~type_artifact_effect. The canonical type_antimorale_artifact declaration in include/ai_player.h has scalar-only state and relies on its implicit virtual destructor. Retail derived artifact vtables0x63b6b8..0x63b778 share deleting wrapper0x433080 (VA_COMPGEN SCALAR_DELETING_DTOR type_combat_artifact); its base cleanup is supplied by the existing type_artifact_effect destructor0x432500. This emitted implicit member is supplied by the class hierarchy, not a missing written destructor.
ai_player.cpp	type_antiluck_artifact::~type_antiluck_artifact	5407	DC0x38614 has only the class-end source row5407 and its base cleanup call type_artifact_effect::~type_artifact_effect. The canonical type_antiluck_artifact declaration in include/ai_player.h has scalar-only state and relies on its implicit virtual destructor. Retail derived artifact vtables0x63b6b8..0x63b778 share deleting wrapper0x433080 (VA_COMPGEN SCALAR_DELETING_DTOR type_combat_artifact); its base cleanup is supplied by the existing type_artifact_effect destructor0x432500. This emitted implicit member is supplied by the class hierarchy, not a missing written destructor.
ai_player.cpp	type_tome_artifact::~type_tome_artifact	5435	DC0x38660 has only the class-end source row5435 and its base cleanup call type_combat_artifact::~type_combat_artifact. The canonical type_tome_artifact declaration in include/ai_player.h has scalar-only state and relies on its implicit virtual destructor. Retail derived artifact vtables0x63b6b8..0x63b778 share deleting wrapper0x433080 (VA_COMPGEN SCALAR_DELETING_DTOR type_combat_artifact); its base cleanup is supplied by the existing type_artifact_effect destructor0x432500. This emitted implicit member is supplied by the class hierarchy, not a missing written destructor.
ai_player.cpp	type_income_artifact::~type_income_artifact	5480	DC0x386ac has only the class-end source row5480 and its base cleanup call type_artifact_effect::~type_artifact_effect. The canonical type_income_artifact declaration in include/ai_player.h has scalar-only state and relies on its implicit virtual destructor. Retail derived artifact vtables0x63b6b8..0x63b778 share deleting wrapper0x433080 (VA_COMPGEN SCALAR_DELETING_DTOR type_combat_artifact); its base cleanup is supplied by the existing type_artifact_effect destructor0x432500. This emitted implicit member is supplied by the class hierarchy, not a missing written destructor.
ai_player.cpp	type_creature_growth_artifact::~type_creature_growth_artifact	5498	DC0x386f8 has only the class-end source row5498 and its base cleanup call type_artifact_effect::~type_artifact_effect. The canonical type_creature_growth_artifact declaration in include/ai_player.h has scalar-only state and relies on its implicit virtual destructor. Retail derived artifact vtables0x63b6b8..0x63b778 share deleting wrapper0x433080 (VA_COMPGEN SCALAR_DELETING_DTOR type_combat_artifact); its base cleanup is supplied by the existing type_artifact_effect destructor0x432500. This emitted implicit member is supplied by the class hierarchy, not a missing written destructor.
game.cpp	game::LoadPlayerData	1668	Superseded DC interface; reviewed Complete counterpart src/game.cpp game::loadPlayerData. Complete adds saveVersion to DC LoadPlayerData (game.cpp:1668, dc 0xa5998). Retail game::load (0x4bcda0) +0x51f pushes the snapshot version and stream before playerData::load; eight records, stride0x168. Preserve the canonical ordinary helper and its source call; no retained helper VA is claimed.
