# Reviewed Windows-only interfaces requiring individual source review.
# Whole Windows-only modules and libraries live in win_only_modules.tsv.
file	function	signature	reason
src/ai.cpp	combatManager::markMoat	void (const army *, long *, type_AI_combat_parameters *) __attribute__((thiscall))	Complete adds the retained moat-danger helper in ai.cpp; no Dreamcast method counterpart. Retail chooseMeleeTarget 0x421680 calls 0x421590 at 0x4216ff after checking game version >=2. The helper checks moat flags at combatManager+0x53a8/+0x53a9, walks the two eleven-entry coordinate tables at 0x63bce8/0x63bcf4, omits gate hexes 95/94 when the drawbridge is down, and indexes damage table 0x63bd18 by defending town type. It calls army::getLossCombatValue at 0x4215ec/0x42164f with lowestAttack passed twice, subtracting each result from the corresponding danger cell; ret 0xc confirms three arguments. markMoat is a provisional name following this module's marking helpers.
src/ai_player.cpp	type_AI_creature_swapper::getAlignments	void () __attribute__((thiscall))	Complete adds this ordinary creature-swapper alignment pass in ai_player.cpp, extending the older DC call-site census with Angelic Alliance grouping. Retail doBestSwap 0x42c280 calls 0x42c060 at 0x42c29c. The helper calls canonical armyGroup::getAlignments at 0x42c06d with the ten-byte member at +0xe and stores the returned count at +0xc. It tests the new hasAngelicAlliance byte at +8, fetches the nine-alignment grouping bitset at 0x42c098, then merges member counts and adjusts the census at 0x42c0fb..0x42c10d. CodeView's type_AI_creature_swapper field list has no getAlignments method; this exemption is for the retained Complete wrapper, not the canonical armyGroup member it calls.
src/ai_tactical.cpp	type_AI_spellcaster::getFaerieDragonSpellValue	long (long, long, SpellID) __attribute__((thiscall))	Complete adds the retained Faerie Dragon spell valuer in ai_tactical.cpp; no Dreamcast method counterpart. Retail chooser 0x420f00 calls 0x43c620 at 0x420f78 with hex, troop-derived power and spell arguments. The valuer starts at mastery 2 (0x43c638), promotes matching magic-terrain schools to mastery 3 (0x43c6a4), obtains the target army at 0x43c6c1, then dispatches the nine damage spells. It calls direct damage valuation at 0x43c71b, target validation and Chain Lightning valuation at 0x43c759/0x43c76d, or area-effect valuation at 0x43c7ab. Normal exits use ret 0xc. getFaerieDragonSpellValue names this separate Complete creature-casting method.
src/mapcell.cpp	TTownEvent::read	int (TAbstractFile *, int) __attribute__((thiscall))	Complete adds mapVersion to the DC TTownEvent::Read(infile) member (mapcell.cpp:232, dc 0xebc90) because its canonical TTimedEvent::read base now accepts and tests the format version. Retail readTownData 0x5019f0 expands this member: it loads mapVersion from stack +0x10 at 0x501f19, pushes it at 0x501f22 and calls the base reader at 0x501f28 on the local town event. The following reads are the derived six-byte building mask (0x501f37), fourteen-byte generator band (0x501f60), and four-byte padding (0x501f72). The first two short-read checks skip later reads; the caller discards the result, so no final padding-read check survives. The canonical member body is restored at its CodeView source position; this exact exemption covers only the added version argument, not the former file-static readTownEvent wrapper.
src/mapcell.cpp	TTownEvent::load	int (TAbstractFile *, int) __attribute__((thiscall))	Complete adds saveVersion to DC TTownEvent::Load(infile) (mapcell.cpp:329, dc 0xebeec), forwarding it to the canonical TTimedEvent::load version check. Retail loadTownEventList 0x4fc870 loads the second argument at 0x4fc9d4, pushes it at 0x4fc9d7 and calls the base at 0x4fc9e6. The derived one-byte town number, eight-byte building mask and fourteen-byte generator band are read at 0x4fc9f5, 0x4fca0b and 0x4fca21, each with its unsigned short-read check. Both DC (base call 0xebefa) and Complete discard the base result. The ordinary member is restored at its CodeView source position; this exact exemption covers only the added version parameter.
src/mapcell.cpp	NewmapCell::getMagicTerrainType	int () __attribute__((thiscall))	Complete retains a separate NewmapCell magic-terrain classifier, called by hero::getSpecialTerrain at 0x4e506c. It calls canonical getSpecialTerrain 0x4fce20 at entry, then maps object IDs 46/226/228/229/231 to 1/6/7/9/8 through the byte table at 0x4fcf98 and jump table at 0x4fcf80; default is -1. Ordinary ECX receiver, no stack parameters, plain ret. CodeView NewmapCell has get_special_terrain but no classifier member. The former mapcell.cpp:525 comment was not a CodeView source identity; this separate Complete definition has a provisional semantic name.
src/mapcell.cpp	NewfullMap::newfullMapFn004FD950	void (TAbstractFile *, int) __attribute__((thiscall))	Complete adds the version-25 quest-guard save payload. NewfullMap::load checks saveVersion >=25 at 0x4fdedf and calls this member at 0x4fdee8. The body reads an unchecked two-byte count at 0x4fd969, masks to 16 bits at 0x4fd972, resizes the five-byte records at this+0x70, calls TQuestGuard::load 0x573480 at 0x4fda30 with stream and version, and registers non-null quest pointers in this+0xb0. Ret 8 at 0x4fdbb5 proves the two arguments. CodeView NewfullMap type 0x3450 has neither QuestGuardList nor mapObjectData; its Load has no such member call. The address-based name is provisional.
src/mapcell.cpp	upgradeCellExtraInfo	void (NewmapCell *, int) __attribute__((fastcall))	Complete-only old-save bitfield conversion, called by loadMapLayer at 0x4febbc with the current cell in ECX and version in EDX. Entry compares EDX with 25 and returns unchanged for newer saves. The verified byte table at 0x4fe8ac selects only object IDs 5/22/54/63/101/105/108; the seven arms remap cell extra-info bits at offset zero and return without stack cleanup. This is a separate fastcall compatibility helper, absent from the older CodeView loadMapLayer interface and procedure inventory. Its semantic source name remains provisional.
src/mapcell.cpp	NewfullMap::newfullMapFn00505D20	void (int, int) __attribute__((thiscall))	Complete adds a mapObjectData broadcast absent from CodeView NewfullMap type 0x3450, which has no such container or method. Retail retains an ECX-member loop over this+0xb0, rereading vector bounds at 0x505d2d/0x505d37 and invoking virtual slot +0x24 at 0x505d52 with two stack arguments; ret 8 at 0x505d5c. DoCombat calls it at 0x4ae45a and 0x4ae483 with hero ID and opposing player. This independently retained member is not the slot +0x28 sibling; the address-based name is provisional.
src/mapcell.cpp	NewfullMap::newfullMapFn00505D60	void (type_point, int) __attribute__((thiscall))	Complete adds the point/player mapObjectData broadcast, using the same new this+0xb0 vector absent from CodeView NewfullMap type 0x3450. Retail rereads bounds at 0x505d6d/0x505d77, invokes virtual slot +0x28 at 0x505d92, and returns with ret 8 at 0x505d9c. monstersFlee calls it at 0x4a6eda with the packed point and owner; DoCombat calls this sibling at 0x4ae499. Its slot and first argument distinguish it from 0x505d20. The address-based name remains provisional; there is no evidence for the former DC-inlined assertion.
src/mapcell.cpp	NewfullMap::newfullMapFn00505DA0	void () __attribute__((thiscall))	Complete startup member populating the objectTypeIndex array at this+0xdc, absent from CodeView NewfullMap type 0x3450. earlySetup calls this nullary ECX-member body at 0x4ed98c. It loads objects.txt from 0x67fb84 through TObjectTypeTable::load 0x514d80 at 0x505ddd; reads each 0x4c-byte source record type at +0x1c, constructs CObjectType through 0x506080 at 0x505e19, and inserts it into the 16-byte per-type vector at 0x505e3a. Plain ret at 0x505e97. No corresponding CodeView member; address-based name provisional.
src/mapcell.cpp	NewfullMap::newfullMapFn00505EA0	CObjectType *(int, int) __attribute__((thiscall))	Complete member searching the new objectTypeIndex array at this+0xdc+16*objectType, absent from CodeView NewfullMap type 0x3450. game::convertObject calls it at 0x4c9a65 with MONSTER and the cell object index. Retail reverse-scans 0x44-byte CObjectType entries comparing extra at +0x3c (0x505ef8), preserves the -1 index when no match is found, returns the resulting entry address at 0x505f18, and uses ret 8 at 0x505f1d. Two-argument ECX member, independently retained; address-based name provisional.
src/mapcell.cpp	NewfullMap::newfullMapFn00505F20	void (CObject *, int, int, int) __attribute__((thiscall))	Complete member resolving an object against the new objectTypeIndex array, absent from CodeView NewfullMap type 0x3450. game::insertObject calls it at 0x4c9928. Retail receives the map in ECX and object/type/extra/terrain as four stack arguments (ret 0x10 at 0x506074); it reverse-scans 0x44-byte records, compares extra +0x3c at 0x505f8c, and tests terrain mask +0x34 unless terrain is -1. A negative signed index at +0x42 triggers insertion into objectTypes at 0x506029, getSprite 0x55c7b0 at 0x506043 and insertion into sprites at 0x506058. It writes the resolved word to object+8 at 0x50606c. Address-based name provisional.
src/mapcell.cpp	NewfullMap::loadShipyards	void () __attribute__((thiscall))	Complete retains this nullary NewfullMap shipyard postprocessing member, called by Read at 0x4fd935 after the PlaceObject loop. The ECX receiver supplies cellData/size/levels at +0xd0/+0xd4/+0xd8. Retail selects triggering SHIPYARD (0x57) cells at 0x500e55/0x500e63, walks twelve adjacent-square offsets from 0x67faa8, calls type_point::isValid at 0x500ebc, and requires water (8), no block flag and either no trigger or a BOAT at 0x500f10..0x500f26. It writes the selected boat coordinates into the three-cell shipyard footprint at 0x500f9e/0x500fbe. No matching method exists in the full CodeView NewfullMap field list; the older readShipyardData stream reader is a distinct retained source operation. The existing LoadShipyards semantic name labels the independently proven retail member.
src/mapcell.cpp	NewfullMap::soDTransformRandomDwellings	void () __attribute__((thiscall))	Complete adds random-dwelling resolution over the 16-byte entries in this+0xc0; this container and member are absent from CodeView NewfullMap type 0x3450. Read calls the nullary member at 0x4fd90b before placing objects. Retail chooses alignment from a matching 0x88-byte scenario-town record or pickAlignment 0x5132d0 (call 0x502c20), selects a dwelling creature through Random and table 0x6747b4, and calls the retained object resolver 0x505f20 at 0x502c59/0x502ca5. Stone Golem 0x20 selects generator class 0x14; other creatures scan the 80-entry generator table for class 0x11. It normalizes the trigger offset, calls FindTrigger at 0x502d5c and generator::initialize at 0x502d84, then appends the generator and stores its index on the object. The existing SoD_transformRandomDwellings semantic spelling labels this independently proven Complete body.
src/mapcell.cpp	NewfullMap::newfullMapFn005042C0	void () __attribute__((thiscall))	Complete rebuilds the objectTypeIndex array at this+0xdc, absent from CodeView NewfullMap type 0x3450. Both readMapObjects (call 0x504624) and loadMapObjects (call 0x504cb7) retain this nullary ECX member. Retail first walks all 232 per-class vectors, setting every 0x44-byte CObjectType resolved index at +0x42 to 0xffff (0x504302), then walks loaded objectTypes. It searches the appropriate class vector backwards, compares extra +0x3c and image-name bytes (0x5043c5 and 0x5043ee), and stores the loaded index at 0x50444a only when a match exists. Plain ret at 0x504464. There is no corresponding CodeView member or source procedure; the address-based name remains provisional.
src/singleselectionwindow.cpp	CGameHeaderInfoMsg::read	unsigned char (TAbstractFile *) __attribute__((thiscall))	Complete changes CGameHeaderInfoMsg to a complex stream message and adds the read member at vtable 0x641b20 slot 0 (verified pointer 0x577880). CodeView preserves its row-carrying constructor at dc 0x147940 but no serializer. Retail reads and normalizes the flag to this+0x18 at 0x5778a2, reads the number to +0x1c, then loads NewSMapHeader at +0x20 with version 42 at 0x5778bd. It reads the row setup/human/availability/title/description/FILETIME bands (0x1cc/0x20/0x9c/0x3d/0x12d/8 bytes) and returns the Boolean negation of SavedGameHeader::load 0x4bc750 (call 0x577932). Earlier read results are deliberately discarded. ECX member, one stream argument, ret 4.
src/singleselectionwindow.cpp	CGameHeaderInfoMsg::write	unsigned char (TAbstractFile *) __attribute__((thiscall)) const	Complete-only const stream writer for CGameHeaderInfoMsg, vtable 0x641b20 slot 1 points directly to 0x577950; no corresponding CodeView method. Retail writes the one-byte flag and four-byte number, calls NewSMapHeader::save 0x4c4f10 at 0x577987 on the row at this+0x20, and writes the same six fixed bands as its read twin. It calls SavedGameHeader::save 0x4bc5d0 at 0x5779fc and returns the negated result, discarding all preceding results. One stream argument with ret 4 at 0x577a0b; this exact addition preserves the CodeView-proven row member.
src/singleselectionwindow.cpp	CNewMapHeaderInfoMsg::read	unsigned char (TAbstractFile *) __attribute__((thiscall))	Complete adds complex-message deserialization to the CodeView CNewMapHeaderInfoMsg class (constructor dc 0x147c28, header-owned teardown dc 0x149654). Verified vtable 0x641d30 slot 0 is 0x577a10. Retail passes version 42 and the stream to NewSMapHeader::load 0x4c5630 at 0x577a1c, with ECX advanced by 0x18 to the canonical header member; it returns the Boolean negation and ret 4. The older class has no corresponding read member.
src/singleselectionwindow.cpp	CNewMapHeaderInfoMsg::write	unsigned char (TAbstractFile *) __attribute__((thiscall)) const	Complete adds the const complex-message serializer to CNewMapHeaderInfoMsg; vtable 0x641d30 slot 1 points to 0x577a30. Retail advances ECX by 0x18 and calls NewSMapHeader::save 0x4c4f10 at 0x577a3a, then negates its return and uses ret 4. The header member is proven by CodeView constructor dc 0x147c28; the read/write interface is a Complete addition with no corresponding CodeView method.
src/singleselectionwindow.cpp	t_map_list_update::go	void () __attribute__((thiscall))	Complete-only transfer-list Go override: vtable 0x641d38 slot 0 points to 0x577d70, distinct from CNewPlayerUpdateProc::Go at 0x5789f0. Retail counts 0xca4-byte rows through window+0x1044/+0x1048, constructs the 24-byte opcode-1083 (0x43b) count message at 0x577da3..0x577dcc, and calls transmitRemoteDataDPID 0x554560 at 0x577dd3 for this+4 with send flags 0/1. Nullary ECX member, plain ret. No CodeView t_map_list_update class or operation exists; DC line 1272 belongs only to the canonical base Go and is not this override identity. Class spelling is provisional.
src/singleselectionwindow.cpp	t_map_list_update::tick	void () __attribute__((thiscall))	Complete-only transfer-list Tick override, vtable 0x641d38 slot 1 points to 0x577de0 rather than canonical base Tick 0x578a90. Retail applies the 75-tick throttle at 0x577df7, reads the added transfer-header vector at window+0x1044/+0x1048, and sends up to five opcode-0x406 rows with list flag 1, filename/alignment and FILETIME (send at 0x577edc). It preserves calls to the canonical request drain 0x578010 at 0x577efb/0x577fb9 and the confirmation paths, then updates this+0x1c. This separate nullary virtual has no CodeView counterpart; using source evidence from the older base does not make it the same function.
src/singleselectionwindow.cpp	t_map_list_update::finish	void () __attribute__((thiscall))	Complete-only transfer-list Finish override, vtable 0x641d38 slot 2 points to 0x578930 rather than base Finish 0x5795a0. Its whole body sends the end/filter/scroll messages (opcodes 0x401/0x408/0x403) to this+4 with flags 0/1 through calls to 0x554560 at 0x578960, 0x578997 and 0x5789d7, then returns. This is an independently retained nullary member and stops before the additional synchronization in the canonical base Finish; no CodeView class/method identity exists for the added transfer-list specialization.
src/singleselectionwindow.cpp	t_map_list_update::t_map_list_update	void (unsigned long) __attribute__((thiscall))	Complete-only constructor for the transfer-list specialization; HandleNetMsg calls it at 0x5888a0 with the sender DPID and stores the resulting job for virtual dispatch. Retail initializes the native request-vector pointer triple at +0x10/+0x14/+0x18, DPID at +4, next-header at +8, finished byte at +0x20 and last-send time at +0x1c, then installs the independently verified 0x641d38 Go/Tick/Finish table at 0x589265. Ret 4 at 0x58926c proves one explicit argument. The canonical CNewPlayerUpdateProc constructor supplies the shared source initialization; no CodeView transfer-list subclass exists. Its class spelling is provisional.
src/singleselectionwindow.cpp	TSingleSelectionWindow::onGameHeaderInfoInitMsgEx	void (CNetMsg *) __attribute__((thiscall))	Complete adds a version-less opcode-1083 header-count receiver separate from the canonical 1024 opener. HandleNetMsg calls this member at 0x588c02. Retail resets receivedMaps at this+0x1834 and sets receivingMaps at +0x186c (0x58a7ad/0x58a7b4), reads the count from message+0x14 at 0x58a7bb, clears/resizes the transfer and selection lists, then clears each transfer row fileInitialized byte in the loop at 0x58aa0e..0x58aa25. Ret 4 at 0x58aa37 proves one message argument. CodeView has only OnGameHeaderInfoInitMsg, not this added protocol member; the Ex suffix remains provisional.
src/singleselectionwindow.cpp	CTransferHeaderInfoInitMsg::CTransferHeaderInfoInitMsg	void (unsigned long) __attribute__((thiscall))	Complete-only compact opcode-1083 opener, distinct from the CodeView CGameHeaderInfoInitMsg opcode-1024 message. Its constructor expands in t_map_list_update::go 0x577d70: the transfer-list count is stored at local message+0x14 (0x577da3), opcode 0x43b at +8 (0x577db0), length 0x18 at +0xc (0x577dbe), and the canonical CNetMsg sentinels/zeros occupy the remaining base fields. The paired receiver 0x58a780 reads exactly message+0x14 at 0x58a7bb, with no version field. The source constructor calls the canonical CNetMsg initializer and owns only this one dword payload; no CodeView class or constructor counterpart exists. The semantic class spelling is provisional.
src/singleselectionwindow.cpp	getRandomMapName	std::string () __attribute__((fastcall))	Complete-only random-map filename selector, called by OnWidgetDeselect at 0x586d60 with the hidden std::string result in ECX; the resulting name is passed to map generation. Retail changes directory through _chdir 0x6194d0, enumerates *.h3m through _findfirst 0x6180fe and _findnext 0x6181cb, and constructs fifteen random_map_%i.h3m names with sprintf at 0x587a65. It stores each matching file write-time at 0x587aa4, restores the parent directory at 0x587ac4 and closes enumeration at 0x587acd, then finds the smallest signed timestamp at 0x587ae2..0x587af3. The no-files path returns random_map_1.h3m. No explicit arguments, plain ret and hidden string-result ABI; no matching CodeView source function. The semantic source name remains provisional.
src/singleselectionwindow.cpp	TSingleSelectionWindow::getCommonGameVersion	int () __attribute__((thiscall))	Complete-only highest common game-version query, distinct from CodeView CNetPlayerHandler::getPlayerCount. HandleNetMsg calls this nullary member at 0x5889df and stores its result in window+0x1898 at 0x5889e4. Retail starts with the four-bit feature mask 0xf, visits eight 0x7c-byte player records from this+0x1064, and intersects table 0x699240 masks indexed by each seated human version at player+0x1c. It searches bits downward from 3, retaining the bitset bounds-failure call at 0x58ea47, and returns the selected level at 0x58ea66 with plain ret. CodeView has no corresponding selection-window member; the semantic name labels this independently proven retained helper.
src/singleselectionwindow.cpp	TSortMapsByName::TSortMapsByName	void (unsigned char, unsigned char) __attribute__((thiscall))	Complete replaces Dreamcast SortMaps qsort callbacks with stateful std::sort predicates. DC 0x13b780 passes alphaCompare/numberCompare/sizeCompare/victoryCompare/lossCompare at 0x13b806/0x13b824/0x13b872/0x13b890/0x13b8ae; those free int(const void*,const void*) callbacks are not these Boolean member predicates. The module-local semantic class names remain provisional. SortMaps initializes the two-byte predicate at 0x5850b4 (network-name flag, +1) and 0x5850b7 (direction, +0), then passes it by value to the name sort at 0x5850c5. This proves the two constructor inputs and store order.
src/singleselectionwindow.cpp	TSortMapsByName::operator()	bool (const GameSelectionHeadersStruct &, const GameSelectionHeadersStruct &) __attribute__((thiscall)) const	Complete replaces Dreamcast SortMaps qsort callbacks with stateful std::sort predicates. DC 0x13b780 passes alphaCompare/numberCompare/sizeCompare/victoryCompare/lossCompare at 0x13b806/0x13b824/0x13b872/0x13b890/0x13b8ae; those free int(const void*,const void*) callbacks are not these Boolean member predicates. The module-local semantic class names remain provisional. Retail 0x5903b0 is an ECX predicate with two row references and ret 8. It reads the network-name flag at 0x590414 to choose row filenames +0x33d rather than titles +0x58c, recognizes AUTOSAVE. via the nine-byte comparisons at 0x590436/0x59047e, and uses direction to order the _strcmpi arguments at 0x5904d3. It returns the sign as a Boolean. Its written source body now owns the VA, replacing the former FUNCTOR_CALL enrollment.
src/singleselectionwindow.cpp	TSortMapsByPlayers::TSortMapsByPlayers	void (unsigned char) __attribute__((thiscall))	Complete replaces Dreamcast SortMaps qsort callbacks with stateful std::sort predicates. DC 0x13b780 passes alphaCompare/numberCompare/sizeCompare/victoryCompare/lossCompare at 0x13b806/0x13b824/0x13b872/0x13b890/0x13b8ae; those free int(const void*,const void*) callbacks are not these Boolean member predicates. The module-local semantic class names remain provisional. SortMaps stores its direction byte at 0x5850d6 and passes the predicate by value to the players sort at 0x5850e3. The comparator reads that byte through ECX at 0x590e25, proving the constructor state.
src/singleselectionwindow.cpp	TSortMapsByPlayers::operator()	bool (const GameSelectionHeadersStruct &, const GameSelectionHeadersStruct &) __attribute__((thiscall)) const	Complete replaces Dreamcast SortMaps qsort callbacks with stateful std::sort predicates. DC 0x13b780 passes alphaCompare/numberCompare/sizeCompare/victoryCompare/lossCompare at 0x13b806/0x13b824/0x13b872/0x13b890/0x13b8ae; those free int(const void*,const void*) callbacks are not these Boolean member predicates. The module-local semantic class names remain provisional. Retail 0x590e00 ranks each row by numPlayers*10+maxNumHumanPlayers using header bytes +6/+8, then chooses ascending or descending signed comparison from the predicate byte. It returns a Boolean with ret 8; this independently retained written call operator owns its VA directly.
src/singleselectionwindow.cpp	TSortMapsByVersion::TSortMapsByVersion	void (unsigned char, unsigned char) __attribute__((thiscall))	Complete replaces Dreamcast SortMaps qsort callbacks with stateful std::sort predicates. DC 0x13b780 passes alphaCompare/numberCompare/sizeCompare/victoryCompare/lossCompare at 0x13b806/0x13b824/0x13b872/0x13b890/0x13b8ae; those free int(const void*,const void*) callbacks are not these Boolean member predicates. The module-local semantic class names remain provisional. SortMaps initializes network-name flag +1 at 0x58510a and direction +0 at 0x58510d, then passes the predicate by value to the version sort at 0x58511b. Its source constructor delegates to the canonical name predicate. The version median helper at 0x594c6f calls the name comparator on its own predicate address [ebp+0x25f4], supporting the shared base subobject.
src/singleselectionwindow.cpp	TSortMapsByVersion::operator()	bool (const GameSelectionHeadersStruct &, const GameSelectionHeadersStruct &) __attribute__((thiscall)) const	Complete replaces Dreamcast SortMaps qsort callbacks with stateful std::sort predicates. DC 0x13b780 passes alphaCompare/numberCompare/sizeCompare/victoryCompare/lossCompare at 0x13b806/0x13b824/0x13b872/0x13b890/0x13b8ae; those free int(const void*,const void*) callbacks are not these Boolean member predicates. The module-local semantic class names remain provisional. Retail 0x591190 first compares the two row version dwords at 0x5911a8. Unequal versions use the direction byte at 0x5912e9; equality uses the name comparison. The version median helper expands the version test and calls the canonical name predicate at 0x594c6f using the same predicate address. Two row references, Boolean result, ret 8. Its written call operator owns its VA directly; version sorting has no counterpart among the five DC qsort callbacks.
src/singleselectionwindow.cpp	TSortMapsBySize::TSortMapsBySize	void (unsigned char) __attribute__((thiscall))	Complete replaces Dreamcast SortMaps qsort callbacks with stateful std::sort predicates. DC 0x13b780 passes alphaCompare/numberCompare/sizeCompare/victoryCompare/lossCompare at 0x13b806/0x13b824/0x13b872/0x13b890/0x13b8ae; those free int(const void*,const void*) callbacks are not these Boolean member predicates. The module-local semantic class names remain provisional. SortMaps stores the direction byte at 0x585129 and passes it by value into the size sort at 0x585136. The expanded comparison there reads the predicate argument byte at 0x59139b, proving the one-byte constructor state.
src/singleselectionwindow.cpp	TSortMapsBySize::operator()	bool (const GameSelectionHeadersStruct &, const GameSelectionHeadersStruct &) __attribute__((thiscall)) const	Complete replaces Dreamcast SortMaps qsort callbacks with stateful std::sort predicates. DC 0x13b780 passes alphaCompare/numberCompare/sizeCompare/victoryCompare/lossCompare at 0x13b806/0x13b824/0x13b872/0x13b890/0x13b8ae; those free int(const void*,const void*) callbacks are not these Boolean member predicates. The module-local semantic class names remain provisional. The size call operator expands into the retained size-sort body 0x591310: header size is loaded at 0x59138b, the predicate direction selects operand order at 0x59139b..0x5913a3, and setl at 0x5913a5 forms the Boolean. There is no separate retained body to annotate. Preserve this canonical member predicate rather than creating a separate claim or aliasing DC sizeCompare.
src/singleselectionwindow.cpp	TSortMapsByVictory::TSortMapsByVictory	void (unsigned char) __attribute__((thiscall))	Complete replaces Dreamcast SortMaps qsort callbacks with stateful std::sort predicates. DC 0x13b780 passes alphaCompare/numberCompare/sizeCompare/victoryCompare/lossCompare at 0x13b806/0x13b824/0x13b872/0x13b890/0x13b8ae; those free int(const void*,const void*) callbacks are not these Boolean member predicates. The module-local semantic class names remain provisional. SortMaps stores direction at 0x585144 and passes the predicate by value into the victory sort at 0x585151. Its retained comparator reads that byte at 0x591cba, proving the constructor state.
src/singleselectionwindow.cpp	TSortMapsByVictory::operator()	bool (const GameSelectionHeadersStruct &, const GameSelectionHeadersStruct &) __attribute__((thiscall)) const	Complete replaces Dreamcast SortMaps qsort callbacks with stateful std::sort predicates. DC 0x13b780 passes alphaCompare/numberCompare/sizeCompare/victoryCompare/lossCompare at 0x13b806/0x13b824/0x13b872/0x13b890/0x13b8ae; those free int(const void*,const void*) callbacks are not these Boolean member predicates. The module-local semantic class names remain provisional. Retail 0x591cb0 sign-extends each victory-condition type byte at row+0x30 (0x591cbc/0x591cc0), chooses operand order from the ECX predicate byte, and returns the signed comparison as a Boolean with ret 8. This independently retained written member now owns its VA directly.
src/singleselectionwindow.cpp	TSortMapsByLoss::TSortMapsByLoss	void (unsigned char) __attribute__((thiscall))	Complete replaces Dreamcast SortMaps qsort callbacks with stateful std::sort predicates. DC 0x13b780 passes alphaCompare/numberCompare/sizeCompare/victoryCompare/lossCompare at 0x13b806/0x13b824/0x13b872/0x13b890/0x13b8ae; those free int(const void*,const void*) callbacks are not these Boolean member predicates. The module-local semantic class names remain provisional. SortMaps stores direction at 0x58515f and passes the predicate by value into the loss sort at 0x58516c. Its retained comparator reads that byte at 0x59203a, proving the constructor state.
src/singleselectionwindow.cpp	TSortMapsByLoss::operator()	bool (const GameSelectionHeadersStruct &, const GameSelectionHeadersStruct &) __attribute__((thiscall)) const	Complete replaces Dreamcast SortMaps qsort callbacks with stateful std::sort predicates. DC 0x13b780 passes alphaCompare/numberCompare/sizeCompare/victoryCompare/lossCompare at 0x13b806/0x13b824/0x13b872/0x13b890/0x13b8ae; those free int(const void*,const void*) callbacks are not these Boolean member predicates. The module-local semantic class names remain provisional. Retail 0x592030 sign-extends each loss-condition type byte at row+0x7c (0x59203c/0x592040), chooses operand order from the ECX predicate byte, and returns the signed comparison as a Boolean with ret 8. This independently retained written member now owns its VA directly.
src/singleselectionwindow.cpp	TSingleSelectionWindow::createFilterWidgets	void () __attribute__((thiscall))	Complete adds a desktop random-map pane to TSingleSelectionWindow. Dreamcast's full class record 0x246e (2928 bytes, field list 0x473f) has the advanced/scenario pane flags and scenario-file mapFilter/filterSize, but lacks the eight random-map options, pane flag, local random-map header, and filter button arrays. The following semantic member name is provisional; the retained retail boundary and state accesses establish its ownership. Retail constructor 0x579960 calls this nullary ECX member at 0x57bad7. It initializes the eight dwords at this+0x18a0..0x18bc at 0x57d192..0x57d1d0 to 72/2/-1/-1/0/-1/3/-1, creates the widget-280..335 random-map controls, and returns without stack arguments. These are new controls, not the older scenario-file filter.
src/singleselectionwindow.cpp	TSingleSelectionWindow::updateFilterWidgets	void () __attribute__((thiscall))	Complete adds a desktop random-map pane to TSingleSelectionWindow. Dreamcast's full class record 0x246e (2928 bytes, field list 0x473f) has the advanced/scenario pane flags and scenario-file mapFilter/filterSize, but lacks the eight random-map options, pane flag, local random-map header, and filter button arrays. The following semantic member name is provisional; the retained retail boundary and state accesses establish its ownership. Update 0x584550 calls it at 0x584b9d; OnWidgetDeselect calls it after setup at 0x586d53 and after individual option changes. Retail tests the new pane flag +0x37e at 0x57ef79, reads size option +0x18a0 at 0x57efa0, and updates widget ranges 281..284, 287..295, 297..305 and the subsequent player/team/water/strength groups from the remaining options. Nullary ECX member with a plain return.
src/singleselectionwindow.cpp	TSingleSelectionWindow::setupFilterOptions	void () __attribute__((thiscall))	Complete adds a desktop random-map pane to TSingleSelectionWindow. Dreamcast's full class record 0x246e (2928 bytes, field list 0x473f) has the advanced/scenario pane flags and scenario-file mapFilter/filterSize, but lacks the eight random-map options, pane flag, local random-map header, and filter button arrays. The following semantic member name is provisional; the retained retail boundary and state accesses establish its ownership. OnWidgetDeselect calls this nullary member at 0x586d4c. Retail tests load/save flags +0x64/+0x65 and pane flag +0x37e, calls teardown at 0x57fed3 for the toggle-off arm, otherwise calls TurnOffScenarioOptions and TurnOffAdvancedOptions at 0x57feda/0x57fee1. It shows widget 103 then 280..335, calls UpdateGameVars at 0x580404, sets +0x37e at 0x580411 and selects/rebuilds the random-map header through 0x580423 when +0x37f was clear.
src/singleselectionwindow.cpp	TSingleSelectionWindow::rebuildFilteredPlayerSetup	void () __attribute__((thiscall))	Complete adds a desktop random-map pane to TSingleSelectionWindow. Dreamcast's full class record 0x246e (2928 bytes, field list 0x473f) has the advanced/scenario pane flags and scenario-file mapFilter/filterSize, but lacks the eight random-map options, pane flag, local random-map header, and filter button arrays. The following semantic member name is provisional; the retained retail boundary and state accesses establish its ownership. SetupFilterOptions calls this nullary member at 0x580423; option-count changes call it at 0x586e71/0x586ed8/0x586f0f. Retail first calls game SetupOrigData at 0x58045c, synthesizes a NewSMapHeader from the option fields +0x18a0/+0x18a4/+0x18a8/+0x18b0 and common-version +0x1898 (0x580568..0x58065b), transfers it into the local row/game, resets all seat choices, then calls SetHumanSlot/MakeHeroFilter at 0x58088f/0x580896 and Update at 0x5808f3. This owns the new random-map header setup, separate from canonical UpdateGameVars.
